term,frequency,first_year,in_reference,status
会计师,3,2025.0,True,in_reference
伦,3,2025.0,True,in_reference
伸手,3,2025.0,True,in_reference
低分,3,2025.0,True,in_reference
体能,3,2025.0,True,in_reference
俗名,3,2025.0,True,in_reference
俗语,3,2025.0,True,in_reference
俘虏,3,2025.0,True,in_reference
保税区,3,2025.0,True,in_reference
保证金,3,2025.0,True,in_reference
信口开河,3,2025.0,True,in_reference
修订版,3,2025.0,True,in_reference
借贷,3,2025.0,True,in_reference
倾,3,2025.0,True,in_reference
倾慕,3,2025.0,True,in_reference
倾注,3,2025.0,True,in_reference
偏重,3,2025.0,True,in_reference
停刊,3,2025.0,True,in_reference
偶,3,2025.0,True,in_reference
偿债,3,2025.0,True,in_reference
光大,3,2025.0,True,in_reference
克拉,3,2025.0,True,in_reference
免税店,3,2025.0,True,in_reference
全书,3,2025.0,True,in_reference
全然,3,2025.0,True,in_reference
公使,3,2025.0,True,in_reference
公映,3,2025.0,True,in_reference
公牛,3,2025.0,True,in_reference
六月,3,2025.0,True,in_reference
共度,3,2025.0,True,in_reference
兴风作浪,3,2025.0,True,in_reference
内外交困,3,2025.0,True,in_reference
冉,3,2025.0,True,in_reference
军机,3,2025.0,True,in_reference
冬泳,3,2025.0,True,in_reference
冲洗,3,2025.0,True,in_reference
决口,3,2025.0,True,in_reference
凌空,3,2025.0,True,in_reference
凝炼,3,2025.0,True,in_reference
出事,3,2025.0,True,in_reference
出产,3,2025.0,True,in_reference
出轨,3,2025.0,True,in_reference
击中,3,2025.0,True,in_reference
刁,3,2025.0,True,in_reference
分段,3,2025.0,True,in_reference
判例,3,2025.0,True,in_reference
制高点,3,2025.0,True,in_reference
刺客,3,2025.0,True,in_reference
前妻,3,2025.0,True,in_reference
剥除,3,2025.0,True,in_reference
剧团,3,2025.0,True,in_reference
力作,3,2025.0,True,in_reference
加班费,3,2025.0,True,in_reference
务农,3,2025.0,True,in_reference
助益,3,2025.0,True,in_reference
劲儿,3,2025.0,True,in_reference
北非,3,2025.0,True,in_reference
半夜,3,2025.0,True,in_reference
华贵,3,2025.0,True,in_reference
协查,3,2025.0,True,in_reference
卑微,3,2025.0,True,in_reference
单色,3,2025.0,True,in_reference
单身,3,2025.0,True,in_reference
南京大屠杀,3,2025.0,True,in_reference
南洋,3,2025.0,True,in_reference
南边,3,2025.0,True,in_reference
博爱,3,2025.0,True,in_reference
卢布,3,2025.0,True,in_reference
卫生员,3,2025.0,True,in_reference
卷土重来,3,2025.0,True,in_reference
厄运,3,2025.0,True,in_reference
厌,3,2025.0,True,in_reference
厕,3,2025.0,True,in_reference
原谅,3,2025.0,True,in_reference
原貌,3,2025.0,True,in_reference
参照物,3,2025.0,True,in_reference
反转,3,2025.0,True,in_reference
发红,3,2025.0,True,in_reference
取名,3,2025.0,True,in_reference
受制,3,2025.0,True,in_reference
受邀,3,2025.0,True,in_reference
变体,3,2025.0,True,in_reference
叛乱,3,2025.0,True,in_reference
叛国,3,2025.0,True,in_reference
叠,3,2025.0,True,in_reference
口语,3,2025.0,True,in_reference
另类,3,2025.0,True,in_reference
召唤,3,2025.0,True,in_reference
司令,3,2025.0,True,in_reference
各显神通,3,2025.0,True,in_reference
合约,3,2025.0,True,in_reference
名列,3,2025.0,True,in_reference
名次,3,2025.0,True,in_reference
名流,3,2025.0,True,in_reference
吐槽,3,2025.0,True,in_reference
吓,3,2025.0,True,in_reference
告终,3,2025.0,True,in_reference
周遭,3,2025.0,True,in_reference
呼救,3,2025.0,True,in_reference
命根子,3,2025.0,True,in_reference
咬定,3,2025.0,True,in_reference
哟,3,2025.0,True,in_reference
哺育,3,2025.0,True,in_reference
商厦,3,2025.0,True,in_reference
啤酒,3,2025.0,True,in_reference
善后,3,2025.0,True,in_reference
喜剧片,3,2025.0,True,in_reference
器重,3,2025.0,True,in_reference
四面八方,3,2025.0,True,in_reference
回扣,3,2025.0,True,in_reference
回执,3,2025.0,True,in_reference
固态,3,2025.0,True,in_reference
国防军,3,2025.0,True,in_reference
土房,3,2025.0,True,in_reference
土方,3,2025.0,True,in_reference
土路,3,2025.0,True,in_reference
圣,3,2025.0,True,in_reference
地力,3,2025.0,True,in_reference
地气,3,2025.0,True,in_reference
地球化学,3,2025.0,True,in_reference
址,3,2025.0,True,in_reference
型式,3,2025.0,True,in_reference
城墙,3,2025.0,True,in_reference
堆肥,3,2025.0,True,in_reference
备货,3,2025.0,True,in_reference
复市,3,2025.0,True,in_reference
复盘,3,2025.0,True,in_reference
复道,3,2025.0,True,in_reference
外伤,3,2025.0,True,in_reference
外线,3,2025.0,True,in_reference
多余,3,2025.0,True,in_reference
多半,3,2025.0,True,in_reference
多多少少,3,2025.0,True,in_reference
夜场,3,2025.0,True,in_reference
大亨,3,2025.0,True,in_reference
大半,3,2025.0,True,in_reference
大戏,3,2025.0,True,in_reference
天主教,3,2025.0,True,in_reference
天国,3,2025.0,True,in_reference
太极,3,2025.0,True,in_reference
夭折,3,2025.0,True,in_reference
失管,3,2025.0,True,in_reference
失落,3,2025.0,True,in_reference
夸大,3,2025.0,True,in_reference
夹克,3,2025.0,True,in_reference
套装,3,2025.0,True,in_reference
套餐,3,2025.0,True,in_reference
奥,3,2025.0,True,in_reference
如前所述,3,2025.0,True,in_reference
如实,3,2025.0,True,in_reference
如意,3,2025.0,True,in_reference
妄图,3,2025.0,True,in_reference
姣,3,2025.0,True,in_reference
婚庆,3,2025.0,True,in_reference
嬉笑怒骂,3,2025.0,True,in_reference
嬗变,3,2025.0,True,in_reference
孔穴,3,2025.0,True,in_reference
孤家寡人,3,2025.0,True,in_reference
学府,3,2025.0,True,in_reference
安全帽,3,2025.0,True,in_reference
安土重迁,3,2025.0,True,in_reference
定论,3,2025.0,True,in_reference
宪,3,2025.0,True,in_reference
家喻户晓,3,2025.0,True,in_reference
宾客,3,2025.0,True,in_reference
密密麻麻,3,2025.0,True,in_reference
富商,3,2025.0,True,in_reference
富集,3,2025.0,True,in_reference
对冲,3,2025.0,True,in_reference
对局,3,2025.0,True,in_reference
寿司,3,2025.0,True,in_reference
将领,3,2025.0,True,in_reference
小卒,3,2025.0,True,in_reference
小巧,3,2025.0,True,in_reference
小费,3,2025.0,True,in_reference
展商,3,2025.0,True,in_reference
展期,3,2025.0,True,in_reference
属意,3,2025.0,True,in_reference
屡次,3,2025.0,True,in_reference
巡防,3,2025.0,True,in_reference
工事,3,2025.0,True,in_reference
常人,3,2025.0,True,in_reference
平实,3,2025.0,True,in_reference
平房,3,2025.0,True,in_reference
平手,3,2025.0,True,in_reference
平淡,3,2025.0,True,in_reference
幽灵,3,2025.0,True,in_reference
序幕,3,2025.0,True,in_reference
应付,3,2025.0,True,in_reference
应试,3,2025.0,True,in_reference
底下,3,2025.0,True,in_reference
建制,3,2025.0,True,in_reference
建档,3,2025.0,True,in_reference
开户,3,2025.0,True,in_reference
开门红,3,2025.0,True,in_reference
开闸,3,2025.0,True,in_reference
张贴,3,2025.0,True,in_reference
强项,3,2025.0,True,in_reference
归类,3,2025.0,True,in_reference
当事,3,2025.0,True,in_reference
形似,3,2025.0,True,in_reference
往届,3,2025.0,True,in_reference
征用,3,2025.0,True,in_reference
征询,3,2025.0,True,in_reference
微缩,3,2025.0,True,in_reference
微薄,3,2025.0,True,in_reference
心力衰竭,3,2025.0,True,in_reference
心境,3,2025.0,True,in_reference
心血管,3,2025.0,True,in_reference
心语,3,2025.0,True,in_reference
忠,3,2025.0,True,in_reference
快车道,3,2025.0,True,in_reference
快门,3,2025.0,True,in_reference
怨气,3,2025.0,True,in_reference
总而言之,3,2025.0,True,in_reference
恐吓,3,2025.0,True,in_reference
恪尽职守,3,2025.0,True,in_reference
恳切,3,2025.0,True,in_reference
惠泽,3,2025.0,True,in_reference
惬意,3,2025.0,True,in_reference
成活,3,2025.0,True,in_reference
成见,3,2025.0,True,in_reference
手稿,3,2025.0,True,in_reference
打断,3,2025.0,True,in_reference
打鼓,3,2025.0,True,in_reference
扣眼,3,2025.0,True,in_reference
扩权,3,2025.0,True,in_reference
扫描仪,3,2025.0,True,in_reference
扫货,3,2025.0,True,in_reference
扰动,3,2025.0,True,in_reference
承上启下,3,2025.0,True,in_reference
投保,3,2025.0,True,in_reference
投降,3,2025.0,True,in_reference
抽取,3,2025.0,True,in_reference
拆东墙补西墙,3,2025.0,True,in_reference
招牌,3,2025.0,True,in_reference
择期,3,2025.0,True,in_reference
拭目以待,3,2025.0,True,in_reference
拷贝,3,2025.0,True,in_reference
拼劲,3,2025.0,True,in_reference
挂件,3,2025.0,True,in_reference
振荡,3,2025.0,True,in_reference
捉襟见肘,3,2025.0,True,in_reference
换血,3,2025.0,True,in_reference
排头,3,2025.0,True,in_reference
排尾,3,2025.0,True,in_reference
排水量,3,2025.0,True,in_reference
接棒,3,2025.0,True,in_reference
接盘,3,2025.0,True,in_reference
措辞,3,2025.0,True,in_reference
描写,3,2025.0,True,in_reference
提神,3,2025.0,True,in_reference
揭幕,3,2025.0,True,in_reference
揽,3,2025.0,True,in_reference
揽胜,3,2025.0,True,in_reference
摄影棚,3,2025.0,True,in_reference
摇身一变,3,2025.0,True,in_reference
摘录,3,2025.0,True,in_reference
摩天大楼,3,2025.0,True,in_reference
撤换,3,2025.0,True,in_reference
播撒,3,2025.0,True,in_reference
支离破碎,3,2025.0,True,in_reference
收受,3,2025.0,True,in_reference
收手,3,2025.0,True,in_reference
攻破,3,2025.0,True,in_reference
故障,3,2025.0,True,in_reference
教父,3,2025.0,True,in_reference
教研室,3,2025.0,True,in_reference
散乱,3,2025.0,True,in_reference
文火,3,2025.0,True,in_reference
斗志,3,2025.0,True,in_reference
断断续续,3,2025.0,True,in_reference
断绝,3,2025.0,True,in_reference
新近,3,2025.0,True,in_reference
方向性,3,2025.0,True,in_reference
旅居,3,2025.0,True,in_reference
旅馆,3,2025.0,True,in_reference
无缘,3,2025.0,True,in_reference
无能,3,2025.0,True,in_reference
旱地,3,2025.0,True,in_reference
时髦,3,2025.0,True,in_reference
昂贵,3,2025.0,True,in_reference
昭,3,2025.0,True,in_reference
昵,3,2025.0,True,in_reference
昵称,3,2025.0,True,in_reference
暗夜,3,2025.0,True,in_reference
暧昧,3,2025.0,True,in_reference
曰,3,2025.0,True,in_reference
曲目,3,2025.0,True,in_reference
有底,3,2025.0,True,in_reference
服众,3,2025.0,True,in_reference
末日,3,2025.0,True,in_reference
机械手,3,2025.0,True,in_reference
机要员,3,2025.0,True,in_reference
朽,3,2025.0,True,in_reference
杂乱,3,2025.0,True,in_reference
杠铃,3,2025.0,True,in_reference
杯子,3,2025.0,True,in_reference
松弛,3,2025.0,True,in_reference
极力,3,2025.0,True,in_reference
枯燥,3,2025.0,True,in_reference
柿子,3,2025.0,True,in_reference
标尺,3,2025.0,True,in_reference
栖居,3,2025.0,True,in_reference
栖息,3,2025.0,True,in_reference
核能,3,2025.0,True,in_reference
根除,3,2025.0,True,in_reference
格斗,3,2025.0,True,in_reference
梦幻,3,2025.0,True,in_reference
梯级,3,2025.0,True,in_reference
检查员,3,2025.0,True,in_reference
棋力,3,2025.0,True,in_reference
棋坛,3,2025.0,True,in_reference
欠佳,3,2025.0,True,in_reference
欠妥,3,2025.0,True,in_reference
歇业,3,2025.0,True,in_reference
歇斯底里,3,2025.0,True,in_reference
正宗,3,2025.0,True,in_reference
正统,3,2025.0,True,in_reference
死板,3,2025.0,True,in_reference
歼灭,3,2025.0,True,in_reference
殿下,3,2025.0,True,in_reference
民权,3,2025.0,True,in_reference
气泡,3,2025.0,True,in_reference
水温,3,2025.0,True,in_reference
水田,3,2025.0,True,in_reference
求情,3,2025.0,True,in_reference
江湾,3,2025.0,True,in_reference
汪,3,2025.0,True,in_reference
没关系,3,2025.0,True,in_reference
沿用,3,2025.0,True,in_reference
泾渭分明,3,2025.0,True,in_reference
活命,3,2025.0,True,in_reference
流亡,3,2025.0,True,in_reference
测评,3,2025.0,True,in_reference
浮船坞,3,2025.0,True,in_reference
浮雕,3,2025.0,True,in_reference
海里,3,2025.0,True,in_reference
消极,3,2025.0,True,in_reference
涉险,3,2025.0,True,in_reference
涓涓,3,2025.0,True,in_reference
液化,3,2025.0,True,in_reference
淘汰赛,3,2025.0,True,in_reference
淡忘,3,2025.0,True,in_reference
混沌,3,2025.0,True,in_reference
添加剂,3,2025.0,True,in_reference
清流,3,2025.0,True,in_reference
游乐园,3,2025.0,True,in_reference
游离,3,2025.0,True,in_reference
游记,3,2025.0,True,in_reference
湖畔,3,2025.0,True,in_reference
溇,3,2025.0,True,in_reference
滑冰,3,2025.0,True,in_reference
满目疮痍,3,2025.0,True,in_reference
演技,3,2025.0,True,in_reference
演算,3,2025.0,True,in_reference
激,3,2025.0,True,in_reference
激凌,3,2025.0,True,in_reference
激进派,3,2025.0,True,in_reference
火种,3,2025.0,True,in_reference
烙,3,2025.0,True,in_reference
烟火,3,2025.0,True,in_reference
特地,3,2025.0,True,in_reference
特长生,3,2025.0,True,in_reference
独资,3,2025.0,True,in_reference
狭隘,3,2025.0,True,in_reference
玩偶,3,2025.0,True,in_reference
现今,3,2025.0,True,in_reference
现如今,3,2025.0,True,in_reference
现房,3,2025.0,True,in_reference
班级,3,2025.0,True,in_reference
球门,3,2025.0,True,in_reference
瓶装,3,2025.0,True,in_reference
甘愿,3,2025.0,True,in_reference
甚嚣尘上,3,2025.0,True,in_reference
用药,3,2025.0,True,in_reference
田洋,3,2025.0,True,in_reference
申购,3,2025.0,True,in_reference
电光石火,3,2025.0,True,in_reference
畏途,3,2025.0,True,in_reference
畜牧,3,2025.0,True,in_reference
疲劳,3,2025.0,True,in_reference
白金,3,2025.0,True,in_reference
皖,3,2025.0,True,in_reference
盎然,3,2025.0,True,in_reference
监护人,3,2025.0,True,in_reference
相接,3,2025.0,True,in_reference
看热闹,3,2025.0,True,in_reference
瞧,3,2025.0,True,in_reference
知悉,3,2025.0,True,in_reference
砂岩,3,2025.0,True,in_reference
破案,3,2025.0,True,in_reference
碰面,3,2025.0,True,in_reference
礼制,3,2025.0,True,in_reference
礼服,3,2025.0,True,in_reference
礼金,3,2025.0,True,in_reference
祖,3,2025.0,True,in_reference
祝祷,3,2025.0,True,in_reference
神学,3,2025.0,True,in_reference
神灵,3,2025.0,True,in_reference
私自,3,2025.0,True,in_reference
秉,3,2025.0,True,in_reference
积,3,2025.0,True,in_reference
稳当,3,2025.0,True,in_reference
穷困,3,2025.0,True,in_reference
穷尽,3,2025.0,True,in_reference
空隙,3,2025.0,True,in_reference
突显,3,2025.0,True,in_reference
立功,3,2025.0,True,in_reference
立方,3,2025.0,True,in_reference
竞买,3,2025.0,True,in_reference
竟是,3,2025.0,True,in_reference
童真,3,2025.0,True,in_reference
筛,3,2025.0,True,in_reference
粉末,3,2025.0,True,in_reference
粗暴,3,2025.0,True,in_reference
精悍,3,2025.0,True,in_reference
精算,3,2025.0,True,in_reference
精算师,3,2025.0,True,in_reference
索,3,2025.0,True,in_reference
紧逼,3,2025.0,True,in_reference
紫色,3,2025.0,True,in_reference
约束力,3,2025.0,True,in_reference
纸板,3,2025.0,True,in_reference
练手,3,2025.0,True,in_reference
组合式,3,2025.0,True,in_reference
细流,3,2025.0,True,in_reference
细腻,3,2025.0,True,in_reference
结仇,3,2025.0,True,in_reference
结尾,3,2025.0,True,in_reference
给予,3,2025.0,True,in_reference
绞,3,2025.0,True,in_reference
统治阶级,3,2025.0,True,in_reference
维生素,3,2025.0,True,in_reference
缝制,3,2025.0,True,in_reference
羞怯,3,2025.0,True,in_reference
群岛,3,2025.0,True,in_reference
翱翔,3,2025.0,True,in_reference
翻盖,3,2025.0,True,in_reference
老生常谈,3,2025.0,True,in_reference
而今,3,2025.0,True,in_reference
耗资,3,2025.0,True,in_reference
联军,3,2025.0,True,in_reference
联勤,3,2025.0,True,in_reference
聚居,3,2025.0,True,in_reference
肉身,3,2025.0,True,in_reference
胜率,3,2025.0,True,in_reference
胜选,3,2025.0,True,in_reference
脉搏,3,2025.0,True,in_reference
脸蛋,3,2025.0,True,in_reference
腰带,3,2025.0,True,in_reference
自大,3,2025.0,True,in_reference
自娱自乐,3,2025.0,True,in_reference
自当,3,2025.0,True,in_reference
自然保护,3,2025.0,True,in_reference
自行其是,3,2025.0,True,in_reference
舞美,3,2025.0,True,in_reference
航路,3,2025.0,True,in_reference
船体,3,2025.0,True,in_reference
船舱,3,2025.0,True,in_reference
良田,3,2025.0,True,in_reference
芭蕾,3,2025.0,True,in_reference
花样游泳,3,2025.0,True,in_reference
草根,3,2025.0,True,in_reference
荒野,3,2025.0,True,in_reference
荣誉感,3,2025.0,True,in_reference
获救,3,2025.0,True,in_reference
获知,3,2025.0,True,in_reference
菜式,3,2025.0,True,in_reference
落地窗,3,2025.0,True,in_reference
葡萄,3,2025.0,True,in_reference
虑,3,2025.0,True,in_reference
蛊惑人心,3,2025.0,True,in_reference
血栓,3,2025.0,True,in_reference
行贿,3,2025.0,True,in_reference
补丁,3,2025.0,True,in_reference
表扬,3,2025.0,True,in_reference
衰亡,3,2025.0,True,in_reference
衰弱,3,2025.0,True,in_reference
袒露,3,2025.0,True,in_reference
裁,3,2025.0,True,in_reference
裁断,3,2025.0,True,in_reference
裁量,3,2025.0,True,in_reference
装载,3,2025.0,True,in_reference
裙,3,2025.0,True,in_reference
裤子,3,2025.0,True,in_reference
西侧,3,2025.0,True,in_reference
要闻,3,2025.0,True,in_reference
覆,3,2025.0,True,in_reference
见长,3,2025.0,True,in_reference
警卫,3,2025.0,True,in_reference
警员,3,2025.0,True,in_reference
警觉,3,2025.0,True,in_reference
认识论,3,2025.0,True,in_reference
认输,3,2025.0,True,in_reference
让路,3,2025.0,True,in_reference
记过,3,2025.0,True,in_reference
许诺,3,2025.0,True,in_reference
论据,3,2025.0,True,in_reference
评测,3,2025.0,True,in_reference
评论员,3,2025.0,True,in_reference
诉诸,3,2025.0,True,in_reference
词典,3,2025.0,True,in_reference
试制,3,2025.0,True,in_reference
语料库,3,2025.0,True,in_reference
诱饵,3,2025.0,True,in_reference
说笑,3,2025.0,True,in_reference
谎称,3,2025.0,True,in_reference
谎言,3,2025.0,True,in_reference
谷,3,2025.0,True,in_reference
谷子,3,2025.0,True,in_reference
豪言壮语,3,2025.0,True,in_reference
质证,3,2025.0,True,in_reference
质问,3,2025.0,True,in_reference
贫,3,2025.0,True,in_reference
贫瘠,3,2025.0,True,in_reference
起重机,3,2025.0,True,in_reference
跃然,3,2025.0,True,in_reference
跋扈,3,2025.0,True,in_reference
跳台,3,2025.0,True,in_reference
踢球,3,2025.0,True,in_reference
过头,3,2025.0,True,in_reference
远东,3,2025.0,True,in_reference
迫,3,2025.0,True,in_reference
